證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
2302,麗正,678016,602000,76016,0,0,0,0,0,0,3000,4000,1000,3000,0,0,0,79016,
2029,盛餘,128000,45000,83000,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,78000,
5533,皇鼎,115000,58000,57000,0,0,0,0,0,0,21000,22000,1000,21000,0,0,0,78000,
00653L,富邦印度正2,2000,4000,-2000,0,0,0,0,0,0,79927,0,0,0,247287,167360,79927,77927,
5706,鳳凰,86089,12000,74089,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,75089,
2836,高雄銀,265000,211000,54000,0,0,0,0,0,0,21000,36000,15000,21000,0,0,0,75000,
2929,淘帝-KY,64000,8000,56000,0,0,0,0,0,0,19000,19000,0,19000,0,0,0,75000,
6591,動力-KY,105000,36000,69000,0,0,0,0,0,0,4401,4529,0,4529,2,130,-128,73401,
8429,金麗-KY,81000,9000,72000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,73000,
8222,寶一,128000,54000,74000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,73000,
1110,東泥,78000,7000,71000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,73000,
3447,展達,102000,31000,71000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,72000,
1597,直得,232000,158000,74000,0,0,0,0,1000,-1000,-1000,10000,0,10000,9000,20000,-11000,72000,
8011,台通,272000,206000,66000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,71000,
3504,揚明光,199020,129038,69982,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,70982,
00876,元大全球5G,0,70000,-70000,0,0,0,0,0,0,140669,0,0,0,269223,128554,140669,70669,
00893,國泰智能電動車,13000,66000,-53000,0,0,0,0,0,0,123426,50000,0,50000,676550,603124,73426,70426,
2486,一詮,1113000,1177025,-64025,0,0,0,0,0,0,133874,109000,6000,103000,90533,59659,30874,69849,
00654R,富邦印度反1,0,0,0,0,0,0,0,0,0,69550,0,0,0,80000,10450,69550,69550,
2705,六福,94021,28149,65872,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,68872,
2923,鼎固-KY,88075,19000,69075,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,68075,
8072,陞泰,112000,43000,69000,0,0,0,0,0,0,-955,1000,2000,-1000,45,0,45,68045,
3501,維熹,76006,10000,66006,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,68006,
00714,群益道瓊美國地產,176000,5000,171000,0,0,0,0,0,0,-104530,0,0,0,102670,207200,-104530,66470,
6592,和潤企業,238400,173957,64443,0,0,0,0,0,0,1999,8004,6005,1999,0,0,0,66442,
2390,云辰,115000,88000,27000,0,0,0,0,0,0,39000,39000,0,39000,0,0,0,66000,
1342,八貫,199000,103000,96000,0,0,0,0,0,0,-30000,0,30000,-30000,0,0,0,66000,
1587,吉茂,114000,49000,65000,0,0,0,0,0,0,771,1000,229,771,0,0,0,65771,
2420,新巨,295000,228000,67000,0,0,0,0,0,0,-2000,3000,5000,-2000,0,0,0,65000,
7750,新代,167255,100673,66582,0,0,0,0,0,0,-1645,153,3000,-2847,1625,423,1202,64937,
2023,燁輝,638000,663000,-25000,0,0,0,1000,0,1000,88284,104284,16000,88284,0,0,0,64284,
1414,東和,90000,36000,54000,0,0,0,0,0,0,10000,11000,1000,10000,0,0,0,64000,
6862,三集瑞-KY,148015,136000,12015,0,0,0,0,0,0,51544,6175,0,6175,46776,1407,45369,63559,
6446,藥華藥,980526,472349,508177,0,0,0,50000,494000,-444000,-889,14674,16156,-1482,628,35,593,63288,
5525,順天,70000,8000,62000,0,0,0,0,0,0,1000,4000,3000,1000,0,0,0,63000,
7821,神數,83000,22000,61000,0,0,0,0,0,0,0,0,0,0,0,0,0,61000,
1338,廣華-KY,58000,7000,51000,0,0,0,0,0,0,10000,10000,0,10000,0,0,0,61000,
8162,微矽電子-創,196000,164057,31943,0,0,0,0,0,0,28981,1000,0,1000,74981,47000,27981,60924,
3308,聯德,93000,29000,64000,0,0,0,0,0,0,-3138,1862,5000,-3138,0,0,0,60862,
6589,台康生技,261000,200000,61000,0,0,0,0,0,0,-1220,1000,2220,-1220,0,0,0,59780,
3321,同泰,157000,105546,51454,0,0,0,0,0,0,8000,9000,1000,8000,0,0,0,59454,
2516,新建,65000,6001,58999,0,0,0,0,0,0,0,0,0,0,0,0,0,58999,
2020,美亞,201088,145001,56087,0,0,0,0,0,0,2000,6000,4000,2000,0,0,0,58087,
6994,富威電力,147000,85900,61100,0,0,0,0,0,0,-3558,0,3000,-3000,32,590,-558,57542,
3149,正達,4424000,4373000,51000,0,0,0,0,0,0,5820,17000,11180,5820,0,0,0,56820,
6863,永道-KY,69000,12000,57000,0,0,0,0,0,0,-708,292,1000,-708,0,0,0,56292,
3038,全台,129000,75000,54000,0,0,0,0,0,0,1000,3000,2000,1000,0,0,0,55000,
2905,三商,232000,167000,65000,0,0,0,0,0,0,-10812,3188,14000,-10812,0,0,0,54188,
1903,士紙,70036,21000,49036,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,53036,
1604,聲寶,82860,23001,59859,0,0,0,0,0,0,-7000,3000,10000,-7000,0,0,0,52859,
1626,艾美特-KY,49000,2000,47000,0,0,0,0,0,0,5000,6000,1000,5000,0,0,0,52000,
8104,錸寶,183392,133000,50392,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,51392,
2482,連宇,49000,1000,48000,0,0,0,0,0,0,2841,5000,2159,2841,0,0,0,50841,
5306,桂盟,89000,41000,48000,0,0,0,0,0,0,1312,1312,0,1312,0,0,0,49312,
9927,泰銘,89131,37000,52131,0,0,0,0,0,0,-3000,1000,4000,-3000,0,0,0,49131,
2006,東和鋼鐵,1555002,1378000,177002,0,0,0,0,115872,-115872,-12258,0,8000,-8000,2742,7000,-4258,48872,
7799,禾榮科,97705,49000,48705,0,0,0,0,0,0,0,0,0,0,0,0,0,48705,
6277,宏正,144967,99000,45967,0,0,0,0,0,0,2596,3000,1000,2000,6703,6107,596,48563,
9924,福興,59149,12000,47149,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,48149,
2017,官田鋼,212023,165000,47023,0,0,0,0,0,0,1000,7000,6000,1000,0,0,0,48023,
2383,台光電,1171190,1205886,-34696,0,0,0,121292,77636,43656,38609,43700,12826,30874,85892,78157,7735,47569,
9918,欣天然,67000,20000,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,47000,
8499,鼎炫-KY,89000,45000,44000,0,0,0,0,0,0,2002,1677,1000,677,2291,966,1325,46002,
2908,特力,78000,32000,46000,0,0,0,0,0,0,0,3000,3000,0,0,0,0,46000,
2883B,凱基金乙特,13000,0,13000,0,0,0,0,0,0,33000,33000,0,33000,0,0,0,46000,
6491,晶碩,147000,105000,42000,0,0,0,0,0,0,3990,5000,1000,4000,0,10,-10,45990,
6243,迅杰,271019,226025,44994,0,0,0,0,0,0,679,1000,321,679,0,0,0,45673,
1419,新紡,59000,11736,47264,0,0,0,0,0,0,-1994,1000,2000,-1000,2154,3148,-994,45270,
9935,慶豐富,75117,31000,44117,0,0,0,0,0,0,1000,3000,2000,1000,0,0,0,45117,
5258,虹堡,141000,95000,46000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,45000,
4764,雙鍵,174000,128000,46000,0,0,0,0,0,0,-1000,2000,0,2000,25000,28000,-3000,45000,
6790,永豐實,67000,24000,43000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,45000,
2816,旺旺保,66000,20000,46000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,45000,
2832,台產,82000,47000,35000,0,0,0,0,0,0,10000,10000,0,10000,0,0,0,45000,
1234,黑松,48000,3000,45000,0,0,0,0,0,0,-54,2000,2000,0,0,54,-54,44946,
1442,名軒,212000,172000,40000,0,0,0,0,0,0,3723,4000,277,3723,0,0,0,43723,
6412,群電,631315,584000,47315,0,0,0,0,0,0,-3679,0,4000,-4000,3324,3003,321,43636,
6216,居易,71000,32000,39000,0,0,0,0,0,0,4000,5000,1000,4000,0,0,0,43000,
2524,京城,68000,28000,40000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,43000,
6416,瑞祺電通,90000,47000,43000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,42000,
6722,輝創,43000,1000,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,
00639,富邦深100,0,55000,-55000,0,0,0,0,0,0,96988,0,0,0,203136,106148,96988,41988,
4737,華廣,56000,16000,40000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,41000,
1321,大洋,64000,26000,38000,0,0,0,0,0,0,3000,5000,2000,3000,0,0,0,41000,
4566,時碩工業,285000,247186,37814,0,0,0,0,0,0,2958,5000,2042,2958,0,0,0,40772,
1735,日勝化,170019,133000,37019,0,0,0,0,0,0,3747,10000,6253,3747,0,0,0,40766,
3138,耀登,259062,221171,37891,0,0,0,0,0,0,2383,2000,2000,0,5000,2617,2383,40274,
2611,志信,116028,68000,48028,0,0,0,0,0,0,-8000,0,8000,-8000,0,0,0,40028,
1445,大宇,47000,14000,33000,0,0,0,0,0,0,7000,7000,0,7000,0,0,0,40000,
1598,岱宇,92000,63000,29000,0,0,0,0,0,0,11000,13000,2000,11000,0,0,0,40000,
6743,安普新,218016,189063,28953,0,0,0,0,0,0,11000,11000,0,11000,0,0,0,39953,
3583,辛耘,488380,881206,-392826,0,0,0,407000,1000,406000,26690,68000,38620,29380,45468,48158,-2690,39864,
6136,富爾特,101000,62000,39000,0,0,0,0,0,0,376,2000,1624,376,0,0,0,39376,
2509,全坤建,45000,7000,38000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,39000,
1721,三晃,175000,109000,66000,0,0,0,0,0,0,-27000,54000,81000,-27000,0,0,0,39000,
1805,寶徠,31000,4000,27000,0,0,0,0,0,0,12000,12000,0,12000,0,0,0,39000,
1506,正道,34000,14000,20000,0,0,0,0,0,0,18000,19000,1000,18000,0,0,0,38000,
6861,睿生光電,104000,66000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,
9931,欣高,47000,10000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,
2642,宅配通,45000,8000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,
7721,微程式,146000,109860,36140,0,0,0,0,0,0,0,0,0,0,0,0,0,36140,
1446,宏和,57000,25000,32000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,36000,
020038,元大ESG配息N,0,0,0,0,0,0,0,0,0,35000,0,0,0,54000,19000,35000,35000,
7786,東方風能,49673,13000,36673,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,34673,
1732,毛寶,43000,9000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,34000,
8374,羅昇,289000,257000,32000,0,0,0,0,0,0,1937,7000,2000,5000,4328,7391,-3063,33937,
2348,海悅,93000,60000,33000,0,0,0,0,0,0,759,3000,2000,1000,0,241,-241,33759,
0055,元大MSCI金融,115000,20000,95000,0,0,0,0,0,0,-61755,0,0,0,86332,148087,-61755,33245,
8462,柏文,53000,21000,32000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,33000,
4545,銘鈺,50000,18000,32000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,33000,
1443,立益物流,53000,24000,29000,0,0,0,0,0,0,4000,9000,5000,4000,0,0,0,33000,
6799,來頡,126000,99000,27000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,32000,
7740,熙特爾-創,96000,64000,32000,0,0,0,0,0,0,-241,0,241,-241,0,0,0,31759,
4119,旭富,61000,38001,22999,0,0,0,0,0,0,8247,9247,1000,8247,0,0,0,31246,
8476,台境*,98023,69000,29023,0,0,0,0,0,0,2000,4000,2000,2000,0,0,0,31023,
020029,元大ESG高股息N,0,0,0,0,0,0,0,0,0,31000,0,0,0,57000,26000,31000,31000,
6573,虹揚-KY,31000,0,31000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,31000,
3002,歐格,40000,12000,28000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,31000,
1473,台南,31000,2000,29000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,31000,
9929,秋雨,35000,3000,32000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,31000,
00674R,期元大S&P黃金反1,0,0,0,0,0,0,0,0,0,30485,0,0,0,32685,2200,30485,30485,
2453,凌群,78010,47000,31010,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,30010,
6164,華興,166000,136000,30000,0,0,0,0,0,0,0,8000,8000,0,0,0,0,30000,
2514,龍邦,48000,21000,27000,0,0,0,0,0,0,3000,5000,2000,3000,0,0,0,30000,
1517,利奇,44000,13000,31000,0,0,0,0,0,0,-1001,2000,3001,-1001,0,0,0,29999,
4572,駐龍,36030,10000,26030,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,29030,
3419,譁裕,107000,92000,15000,0,0,0,0,0,0,14000,15000,1000,14000,0,0,0,29000,
1615,大山,59000,28000,31000,0,0,0,0,0,0,-2000,2000,4000,-2000,0,0,0,29000,
2357,華碩,3916792,5148446,-1231654,0,0,0,1515000,404578,1110422,149457,95600,25000,70600,148747,69890,78857,28225,
2012,春雨,35000,8000,27000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,28000,
1324,地球,36000,8000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,
4108,懷特,29000,1000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,
6128,上福,29000,8000,21000,0,0,0,0,0,0,7000,10000,3000,7000,0,0,0,28000,
8940,新天地,44000,18000,26000,0,0,0,0,0,0,2000,6000,4000,2000,0,0,0,28000,
7722,LINEPAY,70327,42534,27793,0,0,0,0,0,0,73,1000,1000,0,73,0,73,27866,
00711B,復華彭博新興債,0,0,0,0,0,0,0,0,0,27224,0,0,0,128224,101000,27224,27224,
00728,第一金工業30,26000,1000,25000,0,0,0,0,0,0,2178,0,0,0,82464,80286,2178,27178,
6585,鼎基,49000,22000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,
9914,美利達,1089000,1109213,-20213,0,0,0,0,0,0,46932,44000,3000,41000,7000,1068,5932,26719,
1760,寶齡富錦,45000,23000,22000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,26000,
1560,中砂,1211000,1132800,78200,0,0,0,3000,0,3000,-55209,8851,16413,-7562,58588,106235,-47647,25991,
2548,華固,943052,1151255,-208203,0,0,0,232000,0,232000,2132,28848,20716,8132,1000,7000,-6000,25929,
4583,台灣精銳,48000,26600,21400,0,0,0,2000,0,2000,2227,0,1000,-1000,4321,1094,3227,25627,
1416,廣豐,33000,8000,25000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,25000,
9912,偉聯,30000,9000,21000,0,0,0,0,0,0,4000,6000,2000,4000,0,0,0,25000,
4999,鑫禾,32000,6000,26000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,25000,
00703,台新MSCI中國,0,0,0,0,0,0,0,0,0,24998,0,0,0,103370,78372,24998,24998,
9908,大台北,96000,65000,31000,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,24000,
1109,信大,33000,23000,10000,0,0,0,0,0,0,14000,16000,2000,14000,0,0,0,24000,
2227,裕日車,30000,4000,26000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,24000,
6224,聚鼎,1239000,1193001,45999,0,0,0,0,0,0,-22218,1000,23218,-22218,0,0,0,23781,
00700,富邦恒生國企,25000,0,25000,0,0,0,0,0,0,-1508,0,0,0,140492,142000,-1508,23492,
2239,英利-KY,24000,7000,17000,0,0,0,0,0,0,6360,7360,1000,6360,0,0,0,23360,
2028,威致,37000,19000,18000,0,0,0,0,0,0,5000,6000,1000,5000,0,0,0,23000,
6142,友勁,112000,93000,19000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,23000,
6168,宏齊,853637,834000,19637,0,0,0,0,0,0,3000,5000,2000,3000,0,0,0,22637,
6183,關貿,26000,5000,21000,0,0,0,0,0,0,1105,2000,1000,1000,1000,895,105,22105,
1323,永裕,68000,45000,23000,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,22000,
2109,華豐,106000,85000,21000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,22000,
1432,大魯閣,53000,29000,24000,0,0,0,0,0,0,-2000,3000,5000,-2000,0,0,0,22000,
4588,玖鼎電力,21000,5000,16000,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,22000,
6139,亞翔,1268085,1274000,-5915,0,0,0,46000,156,45844,-18227,22989,31760,-8771,29375,38831,-9456,21702,
1906,寶隆,64000,27000,37000,0,0,0,0,0,0,-15428,5000,20428,-15428,0,0,0,21572,
0061,元大寶滬深,0,27000,-27000,0,0,0,0,0,0,48115,0,0,0,48272,157,48115,21115,
6914,阜爾運通,30000,12000,18000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,21000,
2762,世界健身-KY,31000,7000,24000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,21000,
3266,昇陽,35000,15000,20000,0,0,0,0,0,0,1000,3000,2000,1000,0,0,0,21000,
1731,美吾華,29000,8000,21000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,21000,
2247,汎德永業,43731,24000,19731,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,20731,
2013,中鋼構,49000,28000,21000,0,0,0,0,0,0,-528,1000,2000,-1000,472,0,472,20472,
00661,元大日經225,6018,0,6018,0,0,0,0,0,0,14000,0,0,0,44000,30000,14000,20018,
2438,翔耀,70012,54000,16012,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,20012,
2430,燦坤,21000,0,21000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,20000,
6934,心誠鎂,25000,6000,19000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,20000,
6184,大豐電,25000,5000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,
4935,茂林-KY,34000,19000,15000,0,0,0,0,0,0,5000,8000,3000,5000,0,0,0,20000,
00625K,富邦上証+R,0,0,0,0,0,0,0,0,0,20000,0,0,0,20000,0,20000,20000,
7795,長廣,127000,108300,18700,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,19700,
9942,茂順,36000,19016,16984,0,0,0,0,0,0,2181,2181,0,2181,0,0,0,19165,
3312,弘憶股,347011,330000,17011,0,0,0,0,0,0,2000,7000,5000,2000,0,0,0,19011,
1459,聯發,30000,15000,15000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,19000,
01001T,土銀富邦R1,19000,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,
4942,嘉彰,34000,11000,23000,0,0,0,0,0,0,-4094,3000,7094,-4094,0,0,0,18906,
6669,緯穎,721744,849764,-128020,0,0,0,196000,8092,187908,-41056,30000,27000,3000,56680,100736,-44056,18832,
2025,千興,27000,20001,6999,0,0,0,0,0,0,11239,11239,0,11239,0,0,0,18238,
2419,仲琦,572000,564000,8000,0,0,0,0,2000,-2000,12018,5000,1841,3159,9490,631,8859,18018,
3040,遠見,41000,21000,20000,0,0,0,0,1000,-1000,-1000,0,1000,-1000,0,0,0,18000,
4569,六方科-KY,32000,14000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,
2739,寒舍,26000,9000,17000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,18000,
5007,三星,24000,5000,19000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,18000,
8463,潤泰材,34000,15000,19000,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,18000,
8466,美吉吉-KY,21000,3000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,
1457,宜進,38000,19000,19000,0,0,0,0,0,0,-1000,4000,5000,-1000,0,0,0,18000,
5283,禾聯碩,25000,7000,18000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,18000,
00783,富邦中証500,0,51000,-51000,0,0,0,0,0,0,68438,0,0,0,130693,62255,68438,17438,
1617,榮星,21000,6000,15000,0,0,0,0,0,0,2427,5000,2573,2427,0,0,0,17427,
2373,震旦行,24000,8000,16000,0,0,0,0,0,0,1000,0,0,0,2000,1000,1000,17000,
4552,力達-KY,38000,17000,21000,0,0,0,0,0,0,-4000,1000,5000,-4000,0,0,0,17000,
6951,青新-創,18000,4000,14000,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,17000,
1614,三洋電,50000,33000,17000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,17000,
1568,倉佑,118015,98023,19992,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,16992,
00899,FT潔淨能源,0,126,-126,0,0,0,0,0,0,16931,0,0,0,34931,18000,16931,16805,
00954,中信日本半導體,212000,74000,138000,0,0,0,0,0,0,-121258,0,0,0,776000,897258,-121258,16742,
7711,永擎,63024,59000,4024,0,0,0,0,0,0,12000,12000,0,12000,0,0,0,16024,
1512,瑞利,7000,1000,6000,0,0,0,0,0,0,10000,10000,0,10000,0,0,0,16000,
1454,台富,11000,11000,0,0,0,0,0,0,0,16000,17000,1000,16000,0,0,0,16000,
1452,宏益,21000,5000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,
1465,偉全,19000,2000,17000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,16000,
2254,巨鎧精密-創,25000,9000,16000,0,0,0,0,0,0,0,0,0,0,26000,26000,0,16000,
2910,統領,20000,4000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,
6958,日盛台駿,29000,15000,14000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,16000,
1437,勤益控,57000,41000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,
6742,澤米,40000,26015,13985,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,15985,
9937,全國,20000,2000,18000,0,0,0,0,0,0,-2462,0,2000,-2000,538,1000,-462,15538,
6201,亞弘電,13000,2000,11000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,15000,
2911,麗嬰房,15000,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,
1417,嘉裕,23000,8000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,
1256,鮮活果汁-KY,24000,10000,14000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,15000,
1451,年興,26035,14000,12035,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,14035,
1783,和康生,23000,7000,16000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,14000,
4440,宜新實業,13000,1000,12000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,14000,
00875,國泰網路資安,0,404000,-404000,0,0,0,0,0,0,418000,1000,0,1000,680000,263000,417000,14000,
00657,國泰日經225,38000,0,38000,0,0,0,0,0,0,-24000,0,0,0,384000,408000,-24000,14000,
1463,強盛新,38000,24000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,
00638R,元大滬深300反1,0,10000,-10000,0,0,0,0,0,0,23050,0,0,0,75000,51950,23050,13050,
6936,永鴻生技,16000,3000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,
3021,鴻名,11000,8000,3000,0,0,0,0,0,0,10000,10000,0,10000,0,0,0,13000,
1468,昶和,15000,3000,12000,0,0,0,0,0,0,1000,2000,1000,1000,0,0,0,13000,
6582,申豐,24000,11000,13000,0,0,0,0,0,0,0,2000,2000,0,0,0,0,13000,
1723,中碳,183000,164000,19000,0,0,0,0,0,0,-6050,1000,3000,-2000,950,5000,-4050,12950,
6671,三能-KY,13000,4000,9000,0,0,0,0,0,0,3855,3000,0,3000,8000,7145,855,12855,
006206,元大上證50,0,1000,-1000,0,0,0,0,0,0,13761,0,0,0,16000,2239,13761,12761,
7822,倍利科,36000,21510,14490,0,0,0,0,0,0,-1977,1023,3000,-1977,0,0,0,12513,
7705,三商餐飲,19000,8000,11000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,12000,
020020,元大台股領航N,0,0,0,0,0,0,0,0,0,12000,0,0,0,17000,5000,12000,12000,
6909,創控,265000,253000,12000,0,0,0,0,0,0,-198,0,198,-198,0,0,0,11802,
00738U,期元大道瓊白銀,1579000,946000,633000,0,0,0,0,0,0,-621510,49000,0,49000,2080535,2751045,-670510,11490,
7730,暉盛-創,25000,11000,14000,0,0,0,0,0,0,-2931,0,0,0,69,3000,-2931,11069,
6658,聯策,45000,34000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,
1203,味王,22000,10000,12000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,11000,
4930,燦星網,6000,9000,-3000,0,0,0,0,0,0,14000,14000,0,14000,0,0,0,11000,
006203,元大MSCI台灣,0,0,0,0,0,0,0,0,0,10825,0,0,0,11825,1000,10825,10825,
1713,國化,65025,49000,16025,0,0,0,0,0,0,-6000,1000,7000,-6000,0,0,0,10025,
1233,天仁,11000,2000,9000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,10000,
2314,台揚,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,
00660,元大歐洲50,0,0,0,0,0,0,0,0,0,10000,0,0,0,11000,1000,10000,10000,
00710B,復華彭博非投等債,9000,7000,2000,0,0,0,0,0,0,7810,0,0,0,126684,118874,7810,9810,
4746,台耀,322001,534250,-212249,0,0,0,223000,0,223000,-1039,3000,0,3000,1,4040,-4039,9712,
00896,中信綠能及電動車,536000,143000,393000,0,0,0,0,0,0,-383529,0,0,0,283657,667186,-383529,9471,
8488,吉源-KY,10000,1000,9000,0,0,0,0,0,0,0,1000,1000,0,0,0,0,9000,
6916,華凌,11000,6000,5000,0,0,0,0,0,0,4000,7000,3000,4000,0,0,0,9000,
1220,台榮,13000,3000,10000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,9000,
1474,弘裕,10000,1000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,
6921,嘉雨思-創,22000,18000,4000,0,0,0,0,0,0,4293,1000,0,1000,9293,6000,3293,8293,
1438,三地開發,20000,9759,10241,0,0,0,0,0,0,-2000,3000,5000,-2000,0,0,0,8241,
1516,川飛,7000,7000,0,0,0,0,0,0,0,8095,8095,0,8095,0,0,0,8095,
6691,洋基工程,182000,155700,26300,0,0,0,0,0,0,-18228,0,1484,-1484,2121,18865,-16744,8072,
6923,中台,58000,51000,7000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,8000,
8411,福貞-KY,16000,3000,13000,0,0,0,0,0,0,-5000,3000,8000,-5000,0,0,0,8000,
8487,愛爾達-創,18000,16000,2000,0,0,0,0,0,0,6000,4000,4000,0,22000,16000,6000,8000,
9944,新麗,8000,1000,7000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,8000,
6906,現觀科,11000,2000,9000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,8000,
1337,再生-KY,96000,93000,3000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,8000,
1525,江申,13000,7000,6000,0,0,0,0,0,0,2000,2000,0,2000,1000,1000,0,8000,
1530,亞崴,8000,1000,7000,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,8000,
2701,萬企,37000,27000,10000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,8000,
6581,鋼聯,10000,2000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,
