證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,Unnamed: 19
3257,虹冠電          ,100000,141000,-41000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-43000,
6924,榮惠-KY創       ,43000,83000,-40000,0,0,0,0,0,0,-4980,0,0,0,5020,10000,-4980,-44980,
4148,全宇生技-KY     ,4000,49000,-45000,0,0,0,0,0,0,0,0,0,0,0,0,0,-45000,
2506,太設            ,5000,54000,-49000,0,0,0,0,0,0,4000,4000,0,4000,0,0,0,-45000,
3686,達能            ,17000,63000,-46000,0,0,0,0,0,0,0,0,0,0,0,0,0,-46000,
6128,上福            ,2000,45000,-43000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-46000,
3054,立萬利          ,32000,79000,-47000,0,0,0,0,0,0,407,2000,1593,407,0,0,0,-46593,
6205,詮欣            ,600110,646000,-45890,0,0,0,0,0,0,-767,8000,8767,-767,0,0,0,-46657,
1731,美吾華          ,2000,50000,-48000,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,
1466,聚隆            ,22000,79000,-57000,0,0,0,0,0,0,8000,10000,2000,8000,0,0,0,-49000,
6949,沛爾生醫-創     ,25000,75082,-50082,0,0,0,0,0,0,582,1000,207,793,9205,9416,-211,-49500,
2424,隴華            ,1000,104000,-103000,0,0,0,0,0,0,52999,53999,1000,52999,0,0,0,-50001,
3296,勝德            ,3000,56000,-53000,0,0,0,0,0,0,983,1000,17,983,0,0,0,-52017,
6781,AES-KY          ,834538,839941,-5403,0,0,0,15077,0,15077,-62161,8000,8355,-355,16296,78102,-61806,-52487,
6625,必應            ,3000,56000,-53000,0,0,0,0,0,0,131,0,0,0,1000,869,131,-52869,
4133,亞諾法          ,6010,59000,-52990,0,0,0,0,0,0,0,0,0,0,0,0,0,-52990,
9906,欣巴巴          ,85003,131000,-45997,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,-52997,
2107,厚生            ,8318,61000,-52682,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-54682,
7740,熙特爾-創       ,49000,106000,-57000,0,0,0,0,0,0,2000,2000,0,2000,0,0,0,-55000,
4438,廣越            ,13000,71000,-58000,0,0,0,0,0,0,2880,5000,2120,2880,0,0,0,-55120,
6505,台塑化          ,4327875,3347164,980711,0,0,0,0,824000,-824000,-212592,32000,196322,-164322,21219,69489,-48270,-55881,
912000,晨訊科-DR       ,1000,57000,-56000,0,0,0,0,0,0,0,0,0,0,0,0,0,-56000,
6906,現觀科          ,9000,65000,-56000,0,0,0,0,0,0,0,0,0,0,0,0,0,-56000,
1110,東泥            ,8000,56000,-48000,0,0,0,0,0,0,-8000,2000,10000,-8000,0,0,0,-56000,
3346,麗清            ,127000,189000,-62000,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,-56000,
1419,新紡            ,9000,60000,-51000,0,0,0,0,0,0,-5000,0,6000,-6000,1000,0,1000,-56000,
1720,生達            ,31000,85000,-54000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-57000,
6715,嘉基            ,548422,605019,-56597,0,0,0,0,2000,-2000,-1069,106,1000,-894,10000,10175,-175,-59666,
6937,天虹            ,199019,284225,-85206,0,0,0,0,0,0,25540,5000,5775,-775,35925,9610,26315,-59666,
4108,懷特            ,0,60000,-60000,0,0,0,0,0,0,0,0,0,0,0,0,0,-60000,
6854,錼創科技-KY創   ,185250,251985,-66735,0,0,0,0,0,0,6469,2000,2000,0,31701,25232,6469,-60266,
2514,龍邦            ,4000,57000,-53000,0,0,0,0,0,0,-7939,4000,11939,-7939,0,0,0,-60939,
8045,達運光電        ,53000,114000,-61000,0,0,0,0,0,0,7,1000,68,932,0,925,-925,-60993,
1709,和益            ,65000,123000,-58000,0,0,0,0,0,0,-3000,2000,5000,-3000,0,0,0,-61000,
9924,福興            ,47000,103800,-56800,0,0,0,0,1325,-1325,-3000,0,3000,-3000,0,0,0,-61125,
1234,黑松            ,8000,68000,-60000,0,0,0,0,0,0,-1163,0,1163,-1163,0,0,0,-61163,
1611,中電            ,103000,165000,-62000,0,0,0,0,0,0,799,13000,12201,799,0,0,0,-61201,
1527,鑽全            ,7000,66000,-59000,0,0,0,0,0,0,-3000,1000,4000,-3000,0,0,0,-62000,
6885,全福生技        ,52000,115000,-63000,0,0,0,0,0,0,1000,3000,2000,1000,0,0,0,-62000,
1432,大魯閣          ,1000,64000,-63000,0,0,0,0,0,0,0,0,0,0,0,0,0,-63000,
3052,夆典            ,57000,120000,-63000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-64000,
5283,禾聯碩          ,9000,73018,-64018,0,0,0,0,0,0,0,0,0,0,0,0,0,-64018,
2013,中鋼構          ,3000,64000,-61000,0,0,0,0,0,0,-3449,0,3176,-3176,0,273,-273,-64449,
1503,士電            ,1025581,1187140,-161559,0,0,0,0,1000,-1000,97982,112665,33305,79360,40322,21700,18622,-64577,
6951,青新-創         ,21000,89000,-68000,0,0,0,0,0,0,3000,0,0,0,25000,22000,3000,-65000,
3563,牧德            ,412219,306100,106119,0,0,0,4000,156000,-152000,-19273,0,5000,-5000,31344,45617,-14273,-65154,
1535,中宇            ,1000,72000,-71000,0,0,0,0,0,0,5000,0,0,0,5000,0,5000,-66000,
4935,茂林-KY         ,7000,71000,-64000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-67000,
2471,資通            ,16000,83000,-67000,0,0,0,0,0,0,0,0,0,0,0,0,0,-67000,
2104,國際中橡        ,1030104,1082000,-51896,0,0,0,0,0,0,-15772,228,16000,-15772,0,0,0,-67668,
2849,安泰銀          ,19000,82000,-63000,0,0,0,0,0,0,-5000,2000,7000,-5000,0,0,0,-68000,
6115,鎰勝            ,11000,78000,-67000,0,0,0,0,0,0,-1109,1000,2000,-1000,0,109,-109,-68109,
1201,味全            ,12000,67000,-55000,0,0,0,0,0,0,-13241,3000,16241,-13241,0,0,0,-68241,
6863,永道-KY         ,106000,169017,-63017,0,0,0,0,0,0,-5506,42,5548,-5506,0,0,0,-68523,
3004,豐達科          ,51000,122000,-71000,0,0,0,0,0,0,2017,4000,0,4000,0,1983,-1983,-68983,
8454,富邦媒          ,231144,295950,-64806,0,0,0,14000,1859,12141,-18000,0,18000,-18000,0,0,0,-70665,
6918,愛派司          ,3000,71000,-68000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-71000,
1437,勤益控          ,8000,79000,-71000,0,0,0,0,0,0,0,0,0,0,0,0,0,-71000,
6689,伊雲谷          ,14000,83000,-69000,0,0,0,0,0,0,-2027,0,2027,-2027,0,0,0,-71027,
1582,信錦            ,568000,667000,-99000,0,0,0,0,9000,-9000,36330,1000,3067,-2067,47195,8798,38397,-71670,
3716,中化控股        ,61200,132015,-70815,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-71815,
2247,汎德永業        ,5181,78000,-72819,0,0,0,0,0,0,1000,1000,0,1000,0,0,0,-71819,
2723,美食-KY         ,37000,99000,-62000,0,0,0,0,0,0,-10000,0,10000,-10000,0,0,0,-72000,
2228,劍麟            ,25000,101000,-76000,0,0,0,0,0,0,3337,8000,3000,5000,0,1663,-1663,-72663,
6216,居易            ,22000,92000,-70000,0,0,0,0,0,0,-3051,3000,6051,-3051,0,0,0,-73051,
2022,聚亨            ,165020,234022,-69002,0,0,0,0,0,0,-5000,0,5000,-5000,0,0,0,-74002,
2069,運錩            ,51024,125000,-73976,0,0,0,0,0,0,-2000,3000,5000,-2000,0,0,0,-75976,
6672,騰輝電子-KY     ,945000,1056475,-111475,0,0,0,0,5000,-5000,40105,35000,2000,33000,27841,20736,7105,-76370,
5515,建國            ,143000,216000,-73000,0,0,0,0,5000,-5000,1055,1000,0,1000,80,25,55,-76945,
8462,柏文            ,26146,102000,-75854,0,0,0,0,0,0,-1118,0,1118,-1118,0,0,0,-76972,
2705,六福            ,13085,90105,-77020,0,0,0,0,0,0,0,0,0,0,0,0,0,-77020,
2442,新美齊          ,258217,328000,-69783,0,0,0,0,0,0,-8000,0,8000,-8000,0,0,0,-77783,
1725,元禎            ,34000,119000,-85000,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,-79000,
4755,三福化          ,139000,216000,-77000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,-79000,
9914,美利達          ,1393023,1493998,-100975,0,0,0,0,0,0,19222,0,5001,-5001,25009,786,24223,-81753,
1623,大東電          ,17020,99000,-81980,0,0,0,0,0,0,0,0,0,0,0,0,0,-81980,
6790,永豐實          ,1000,83000,-82000,0,0,0,0,0,0,-881,0,0,0,0,881,-881,-82881,
1414,東和            ,8000,90100,-82100,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-83100,
3533,嘉澤            ,633121,794826,-161705,0,0,0,197098,119000,78098,-937,22000,16601,5399,59422,65758,-6336,-84544,
6525,捷敏-KY         ,222216,298000,-75784,0,0,0,0,9278,-9278,0,0,0,0,0,0,0,-85062,
1325,恆大            ,16000,104000,-88000,0,0,0,0,0,0,0,0,0,0,0,0,0,-88000,
2915,潤泰全          ,680000,749000,-69000,0,0,0,0,0,0,-21824,176,18000,-17824,1000,5000,-4000,-90824,
2707,晶華            ,72000,159000,-87000,0,0,0,0,0,0,-4514,0,4000,-4000,0,514,-514,-91514,
4807,日成-KY         ,60000,151000,-91000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,-92000,
2540,愛山林          ,236000,297000,-61000,0,0,0,0,0,0,-31000,0,27000,-27000,0,4000,-4000,-92000,
2913,農林            ,212000,292000,-80000,0,0,0,0,0,0,-13000,0,13000,-13000,0,0,0,-93000,
2850,新產            ,117028,179000,-61972,0,0,0,0,27000,-27000,-5181,6000,11181,-5181,0,0,0,-94153,
1217,愛之味          ,177000,259000,-82000,0,0,0,0,0,0,-13000,0,13000,-13000,0,0,0,-95000,
1760,寶齡富錦        ,8000,102000,-94000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-95000,
2414,精技            ,73000,111000,-38000,0,0,0,0,0,0,-58000,12000,70000,-58000,0,0,0,-96000,
3515,華擎            ,182019,273000,-90981,0,0,0,0,2000,-2000,-3163,2000,1000,1000,15100,19263,-4163,-96144,
2905,三商            ,96000,184000,-88000,0,0,0,0,0,0,-13717,4000,17717,-13717,0,0,0,-101717,
1615,大山            ,16072,115000,-98928,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-101928,
2753,八方雲集        ,56000,152000,-96000,0,0,0,0,4331,-4331,-2415,0,2000,-2000,0,415,-415,-102746,
5471,松翰            ,2759580,2853017,-93437,0,0,0,0,0,0,-10237,22035,32272,-10237,0,0,0,-103674,
1225,福懋油          ,36000,143000,-107000,0,0,0,0,0,0,0,0,0,0,0,0,0,-107000,
3622,洋華            ,50000,153000,-103000,0,0,0,0,0,0,-4891,0,4260,-4260,36,667,-631,-107891,
4588,玖鼎電力        ,3000,111000,-108000,0,0,0,0,0,0,-886,1000,1886,-886,0,0,0,-108886,
2613,中櫃            ,4000,113000,-109000,0,0,0,0,0,0,0,0,0,0,0,0,0,-109000,
6224,聚鼎            ,518000,629000,-111000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,-112000,
1618,合機            ,63000,173000,-110000,0,0,0,0,0,0,-2311,1000,1806,-806,495,2000,-1505,-112311,
6409,旭隼            ,637516,735219,-97703,0,0,0,0,15153,-15153,-412,0,2235,-2235,10647,8824,1823,-113268,
4736,泰博            ,14000,126000,-112000,0,0,0,0,0,0,-1298,2000,3298,-1298,0,0,0,-113298,
2545,皇翔            ,44114,159000,-114886,0,0,0,0,0,0,1000,14000,13000,1000,0,0,0,-113886,
6698,旭暉應材        ,24010,139000,-114990,0,0,0,0,0,0,0,0,0,0,0,0,0,-114990,
2929,淘帝-KY         ,12000,121000,-109000,0,0,0,0,0,0,-6000,0,6000,-6000,0,0,0,-115000,
6591,動力-KY         ,85000,201000,-116000,0,0,0,0,0,0,818,2000,1999,1,3000,2183,817,-115182,
2908,特力            ,21000,136000,-115000,0,0,0,0,0,0,-1000,1000,2000,-1000,0,0,0,-116000,
2201,裕隆            ,865894,934935,-69041,0,0,0,0,6000,-6000,-41014,0,45000,-45000,5614,1628,3986,-116055,
2020,美亞            ,35000,152000,-117000,0,0,0,0,0,0,-2407,3000,5407,-2407,0,0,0,-119407,
8473,山林水          ,91000,212000,-121000,0,0,0,0,0,0,-229,3000,3229,-229,0,0,0,-121229,
3653,健策            ,1040589,1460458,-419869,0,0,0,462000,37115,424885,-126963,22000,129721,-107721,96933,116175,-19242,-121947,
1907,永豐餘          ,372200,476000,-103800,0,0,0,0,0,0,-18740,20000,38740,-18740,0,0,0,-122540,
6541,泰福-KY         ,53000,176735,-123735,0,0,0,0,0,0,-183,1000,1183,-183,0,0,0,-123918,
3356,奇偶            ,689150,812349,-123199,0,0,0,0,0,0,-1287,1118,2405,-1287,0,0,0,-124486,
3011,今皓            ,240000,365000,-125000,0,0,0,0,0,0,0,0,0,0,0,0,0,-125000,
2038,海光            ,43000,164000,-121000,0,0,0,0,0,0,-5000,0,5000,-5000,0,0,0,-126000,
6753,龍德造船        ,223001,295000,-71999,0,0,0,0,0,0,-58445,3143,2347,796,7000,66241,-59241,-130444,
6830,汎銓            ,655332,738070,-82738,0,0,0,0,29000,-29000,-18908,3142,18167,-15025,72582,76465,-3883,-130646,
4104,佳醫            ,13000,144000,-131000,0,0,0,0,0,0,212,1000,1189,-189,6000,5599,401,-130788,
6869,雲豹能源        ,218040,345000,-126960,0,0,0,0,0,0,-5016,0,6007,-6007,2128,1137,991,-131976,
2608,嘉里大榮        ,10120,134000,-123880,0,0,0,0,0,0,-9000,0,9000,-9000,0,0,0,-132880,
3058,立德            ,263000,401000,-138000,0,0,0,0,0,0,5000,5000,0,5000,0,0,0,-133000,
3059,華晶科          ,1230518,1334000,-103482,0,0,0,0,1000,-1000,-28792,2000,3000,-1000,0,27792,-27792,-133274,
2816,旺旺保          ,80000,215000,-135000,0,0,0,0,0,0,0,0,0,0,0,0,0,-135000,
6862,三集瑞-KY       ,179130,290000,-110870,0,0,0,0,0,0,-24182,1000,361,639,13969,38790,-24821,-135052,
3701,大眾控          ,763113,901000,-137887,0,0,0,0,0,0,2000,7000,5000,2000,0,0,0,-135887,
4956,光鋐            ,2207000,2340000,-133000,0,0,0,0,6000,-6000,1076,6361,5285,1076,0,0,0,-137924,
9910,豐泰            ,966299,1096960,-130661,0,0,0,51000,25000,26000,-35407,9000,36186,-27186,0,8221,-8221,-140068,
2491,吉祥全          ,380000,520000,-140000,0,0,0,0,0,0,-1609,0,1609,-1609,0,0,0,-141609,
6605,帝寶            ,43000,181000,-138000,0,0,0,0,0,0,-3662,0,3662,-3662,0,0,0,-141662,
6691,洋基工程        ,73000,208776,-135776,0,0,0,0,3547,-3547,-4006,3000,5870,-2870,10000,11136,-1136,-143329,
4564,元翎            ,180000,347000,-167000,0,0,0,0,0,0,23273,34000,10727,23273,0,0,0,-143727,
2527,宏璟            ,126000,262000,-136000,0,0,0,0,970,-970,-7000,0,7000,-7000,0,0,0,-143970,
8070,長華*           ,894000,866000,28000,0,0,0,1000,25572,-24572,-148144,1000,19563,-18563,7000,136581,-129581,-144716,
1442,名軒            ,141000,285000,-144000,0,0,0,0,0,0,-1000,2000,3000,-1000,0,0,0,-145000,
2634,漢翔            ,1877028,1986000,-108972,0,0,0,0,7000,-7000,-32830,13000,37000,-24000,53000,61830,-8830,-148802,
1603,華電            ,20000,165019,-145019,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,-149019,
2458,義隆            ,1170417,860000,310417,0,0,0,1000,381022,-380022,-80290,0,18000,-18000,5000,67290,-62290,-149895,
6533,晶心科          ,298500,442000,-143500,0,0,0,0,0,0,-6462,2000,1364,636,21220,28318,-7098,-149962,
5706,鳳凰            ,12000,161000,-149000,0,0,0,0,0,0,-1197,0,1197,-1197,0,0,0,-150197,
2062,橋椿            ,84000,120903,-36903,0,0,0,0,110000,-110000,-4352,1000,5352,-4352,0,0,0,-151255,
3229,晟鈦            ,347000,500000,-153000,0,0,0,0,0,0,837,10295,9458,837,0,0,0,-152163,
4306,炎洲            ,48000,201000,-153000,0,0,0,0,0,0,0,0,0,0,0,0,0,-153000,
8131,福懋科          ,1937474,1968000,-30526,0,0,0,0,0,0,-123015,6000,8000,-2000,24803,145818,-121015,-153541,
1608,華榮            ,792000,898000,-106000,0,0,0,0,24285,-24285,-26443,2000,11450,-9450,58,17051,-16993,-156728,
1598,岱宇            ,32000,191000,-159000,0,0,0,0,0,0,1306,3000,1694,1306,0,0,0,-157694,
2331,精英            ,553000,682000,-129000,0,0,0,0,13000,-13000,-18263,2000,17000,-15000,1000,4263,-3263,-160263,
1612,宏泰            ,122000,259000,-137000,0,0,0,0,22425,-22425,-2000,6000,6000,0,0,2000,-2000,-161425,
8404,百和興業-KY     ,29048,182000,-152952,0,0,0,0,0,0,-8684,3000,11684,-8684,0,0,0,-161636,
4927,泰鼎-KY         ,2660500,2818997,-158497,0,0,0,0,0,0,-3485,36000,39485,-3485,0,0,0,-161982,
1736,喬山            ,171627,324000,-152373,0,0,0,0,0,0,-9708,13000,22708,-9708,0,0,0,-162081,
3617,碩天            ,82000,239000,-157000,0,0,0,0,0,0,-5173,2000,3226,-1226,0,3947,-3947,-162173,
2474,可成            ,1661105,1589080,72025,0,0,0,6200,148064,-141864,-92370,0,10000,-10000,17737,100107,-82370,-162209,
2611,志信            ,28000,191000,-163000,0,0,0,0,0,0,0,0,0,0,0,0,0,-163000,
8039,台虹            ,4451540,4691569,-240029,0,0,0,0,0,0,76260,91489,23538,67951,171763,163454,8309,-163769,
8996,高力            ,708682,1390632,-681950,0,0,0,597000,77000,520000,-2517,92873,86835,6038,445,9000,-8555,-164467,
3057,喬鼎            ,45000,211000,-166000,0,0,0,0,0,0,-8,0,8,-8,0,0,0,-166008,
2102,泰豐            ,96000,264000,-168000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-169000,
6944,兆聯實業        ,233939,367498,-133559,0,0,0,0,0,0,-35913,4000,6547,-2547,29070,62436,-33366,-169472,
3056,富華新          ,230000,382000,-152000,0,0,0,0,0,0,-18360,0,18000,-18000,585,945,-360,-170360,
4770,上品            ,168000,327000,-159000,0,0,0,0,0,0,-11527,0,3320,-3320,0,8207,-8207,-170527,
7721,微程式          ,452000,620000,-168000,0,0,0,0,0,0,-3655,0,3655,-3655,0,0,0,-171655,
8081,致新            ,212232,392300,-180068,0,0,0,0,1000,-1000,3007,34000,19051,14949,0,11942,-11942,-178061,
4414,如興            ,34000,209000,-175000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,-179000,
2031,新光鋼          ,113050,367500,-254450,0,0,0,0,19163,-19163,94512,104000,9488,94512,0,0,0,-179101,
9911,櫻花            ,44000,219101,-175101,0,0,0,0,2000,-2000,-3442,0,3000,-3000,4000,4442,-442,-180543,
2505,國揚            ,125000,299000,-174000,0,0,0,0,0,0,-9000,0,9000,-9000,0,0,0,-183000,
2535,達欣工          ,279167,438197,-159030,0,0,0,0,0,0,-26994,2006,29000,-26994,0,0,0,-186024,
2536,宏普            ,41000,229000,-188000,0,0,0,0,0,0,-5000,0,5000,-5000,0,0,0,-193000,
4771,望隼            ,46000,240000,-194000,0,0,0,0,0,0,0,0,0,0,0,0,0,-194000,
1104,環泥            ,159000,337000,-178000,0,0,0,0,0,0,-16335,7000,23335,-16335,0,0,0,-194335,
2351,順德            ,2775198,2825000,-49802,0,0,0,0,11000,-11000,-136651,10000,44000,-34000,38533,141184,-102651,-197453,
2462,良得電          ,33000,231000,-198000,0,0,0,0,0,0,0,5000,5000,0,0,0,0,-198000,
3013,晟銘電          ,542090,686000,-143910,0,0,0,0,0,0,-55117,22000,3000,19000,8000,82117,-74117,-199027,
1103,嘉泥            ,4000,191000,-187000,0,0,0,0,0,0,-13000,0,13000,-13000,0,0,0,-200000,
9917,中保科          ,80349,305358,-225009,0,0,0,2000,0,2000,23000,33000,10000,23000,0,0,0,-200009,
2612,中航            ,56000,253000,-197000,0,0,0,0,0,0,-3723,0,0,0,0,3723,-3723,-200723,
1903,士紙            ,7000,208000,-201000,0,0,0,0,0,0,-748,2000,2748,-748,0,0,0,-201748,
9955,佳龍            ,156000,359402,-203402,0,0,0,0,0,0,0,0,0,0,0,0,0,-203402,
1707,葡萄王          ,17000,217000,-200000,0,0,0,0,0,0,-4903,0,4000,-4000,3000,3903,-903,-204903,
2867,三商壽          ,2815000,2559000,256000,0,0,0,0,0,0,-461000,541000,13000,528000,0,989000,-989000,-205000,
2439,美律            ,477000,665000,-188000,0,0,0,400,8370,-7970,-15842,0,10392,-10392,1000,6450,-5450,-211812,
1734,杏輝            ,40000,262034,-222034,0,0,0,0,0,0,0,0,0,0,0,0,0,-222034,
3501,維熹            ,76000,297000,-221000,0,0,0,0,0,0,-3412,5000,8412,-3412,0,0,0,-224412,
2605,新興            ,2042085,2051000,-8915,0,0,0,0,0,0,-220811,0,13000,-13000,113866,321677,-207811,-229726,
1310,台苯            ,472111,697000,-224889,0,0,0,0,0,0,-5317,14000,19317,-5317,0,0,0,-230206,
8249,菱光            ,99000,321000,-222000,0,0,0,0,0,0,-10648,0,3000,-3000,80,7728,-7648,-232648,
3550,聯穎            ,754000,829000,-75000,0,0,0,0,0,0,-157985,7000,164985,-157985,0,0,0,-232985,
3545,敦泰            ,897000,1129800,-232800,0,0,0,0,1000,-1000,-30,0,3000,-3000,27022,24052,2970,-233830,
1108,幸福            ,36000,273000,-237000,0,0,0,0,0,0,0,0,0,0,0,0,0,-237000,
5519,隆大            ,6024,237000,-230976,0,0,0,0,0,0,-6901,4000,10901,-6901,0,0,0,-237877,
3380,明泰            ,813000,980000,-167000,0,0,0,0,0,0,-71180,16000,72000,-56000,6000,21180,-15180,-238180,
1227,佳格            ,275000,489000,-214000,0,0,0,11000,0,11000,-37368,3000,40368,-37368,0,0,0,-240368,
1904,正隆            ,294008,513000,-218992,0,0,0,0,0,0,-24000,0,24000,-24000,0,0,0,-242992,
2617,台航            ,100000,338000,-238000,0,0,0,0,0,0,-7006,1000,8006,-7006,0,0,0,-245006,
7768,頌勝科技        ,20000,269000,-249000,0,0,0,0,0,0,0,0,0,0,0,0,0,-249000,
1712,興農            ,183000,420000,-237000,0,0,0,0,0,0,-13328,3000,16328,-13328,0,0,0,-250328,
2204,中華            ,310341,528007,-217666,0,0,0,37000,21351,15649,-50000,0,50000,-50000,0,0,0,-252017,
6112,邁達特          ,66000,311000,-245000,0,0,0,0,0,0,-7077,0,2021,-2021,0,5056,-5056,-252077,
3003,健和興          ,346086,599291,-253205,0,0,0,0,0,0,-2940,4000,6940,-2940,0,0,0,-256145,
1702,南僑            ,10000,258000,-248000,0,0,0,0,0,0,-8599,8000,16599,-8599,0,0,0,-256599,
2427,三商電          ,35000,295000,-260000,0,0,0,0,0,0,0,0,0,0,0,0,0,-260000,
6141,柏承            ,77000,341000,-264000,0,0,0,0,0,0,2000,3000,1000,2000,0,0,0,-262000,
1532,勤美            ,49000,298000,-249000,0,0,0,0,4003,-4003,-9000,0,9000,-9000,0,0,0,-262003,
2606,裕民            ,6166374,2645396,3520978,0,0,0,11000,3686000,-3675000,-111140,14000,50000,-36000,35402,110542,-75140,-265162,
3530,晶相光          ,139000,406000,-267000,0,0,0,0,0,0,-1769,8000,9769,-1769,0,0,0,-268769,
4746,台耀            ,296060,592225,-296165,0,0,0,30000,0,30000,-4390,0,1000,-1000,128,3518,-3390,-270555,
7749,意騰-KY         ,97000,333000,-236000,0,0,0,0,0,0,-36621,26,76,-50,17817,54388,-36571,-272621,
4142,國光生          ,111000,378000,-267000,0,0,0,0,0,0,-5894,4000,9894,-5894,0,0,0,-272894,
8213,志超            ,1587105,1858091,-270986,0,0,0,0,0,0,-6901,17000,27329,-10329,3960,532,3428,-277887,
1218,泰山            ,94000,348000,-254000,0,0,0,0,0,0,-26000,0,26000,-26000,0,0,0,-280000,
6782,視陽            ,30000,308104,-278104,0,0,0,0,0,0,-3300,0,3300,-3300,0,0,0,-281404,
1219,福壽            ,6000,290000,-284000,0,0,0,0,0,0,-7000,0,7000,-7000,0,0,0,-291000,
2614,東森            ,270394,561969,-291575,0,0,0,0,0,0,0,0,0,0,0,0,0,-291575,
3694,海華            ,197000,484002,-287002,0,0,0,0,0,0,-5489,2000,1671,329,2000,7818,-5818,-292491,
2207,和泰車          ,128057,386503,-258446,0,0,0,0,25000,-25000,-9092,12000,23092,-11092,3000,1000,2000,-292538,
9940,信義            ,172145,452000,-279855,0,0,0,0,0,0,-14256,1000,15256,-14256,0,0,0,-294111,
6757,台灣虎航        ,441000,702035,-261035,0,0,0,0,0,0,-34511,0,11000,-11000,30000,53511,-23511,-295546,
5522,遠雄            ,586000,964000,-378000,0,0,0,0,1000,-1000,81952,101000,20048,80952,1000,0,1000,-297048,
5531,鄉林            ,57030,356000,-298970,0,0,0,0,0,0,0,0,0,0,0,0,0,-298970,
6768,志強-KY         ,172000,481132,-309132,0,0,0,24000,9747,14253,-4311,3000,5425,-2425,0,1886,-1886,-299190,
2106,建大            ,58219,338000,-279781,0,0,0,0,0,0,-20000,0,20000,-20000,0,0,0,-299781,
1513,中興電          ,1335846,1579680,-243834,0,0,0,0,15000,-15000,-42630,11000,14100,-3100,42000,81530,-39530,-301464,
1504,東元            ,3542336,3603022,-60686,0,0,0,0,6000,-6000,-238248,0,110000,-110000,126979,255227,-128248,-304934,
8210,勤誠            ,1748961,2311709,-562748,0,0,0,401000,20000,381000,-124297,19550,38000,-18450,47901,153748,-105847,-306045,
2010,春源            ,734000,1126000,-392000,0,0,0,0,0,0,84648,98000,13352,84648,0,0,0,-307352,
6669,緯穎            ,1099661,2484942,-1385281,0,0,0,1033232,8974,1024258,51037,52900,31001,21899,146213,117075,29138,-309986,
9946,三發地產        ,22000,333000,-311000,0,0,0,0,0,0,-5000,1000,6000,-5000,0,0,0,-316000,
6139,亞翔            ,1326188,995032,331156,0,0,0,8160,698289,-690129,40000,96190,95962,228,56780,17008,39772,-318973,
3376,新日興          ,614000,907000,-293000,0,0,0,0,17976,-17976,-9946,69924,46408,23516,21726,55188,-33462,-320922,
1808,潤隆            ,221000,522000,-301000,0,0,0,0,0,0,-21000,0,21000,-21000,0,0,0,-322000,
6558,興能高          ,322000,645000,-323000,0,0,0,0,0,0,-1000,0,1000,-1000,0,0,0,-324000,
4904,遠傳            ,2957326,2822354,134972,0,0,0,12000,454430,-442430,-18020,0,58020,-58020,51000,11000,40000,-325478,
1304,台聚            ,687000,931300,-244300,0,0,0,0,0,0,-83004,0,41000,-41000,3000,45004,-42004,-327304,
6235,華孚            ,74000,399559,-325559,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,-328559,
2393,億光            ,606128,953214,-347086,0,0,0,63000,62618,382,9781,0,6000,-6000,20000,4219,15781,-336923,
5434,崇越            ,426428,678290,-251862,0,0,0,0,10000,-10000,-77494,1,11058,-11057,5435,71872,-66437,-339356,
6834,天二科技        ,702060,1045000,-342940,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,-339940,
2017,官田鋼          ,26000,357000,-331000,0,0,0,0,0,0,-10000,6000,16000,-10000,0,0,0,-341000,
1476,儒鴻            ,524010,698600,-174590,0,0,0,0,156750,-156750,-10517,0,4000,-4000,11243,17760,-6517,-341857,
